ID,Name,Nexus_File,rooted,type,method,scaling,Source
posterior-210,STATE_73340000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-211,STATE_58060000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-212,STATE_90015000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-213,STATE_56725000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-214,STATE_52035000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-215,STATE_52605000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-216,STATE_89055000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-217,STATE_37650000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-218,STATE_89625000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-219,STATE_44135000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-220,STATE_24260000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-221,STATE_51770000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-222,STATE_59750000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-223,STATE_87020000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-224,STATE_93380000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-225,STATE_22675000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-226,STATE_75360000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-227,STATE_77865000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-228,STATE_41320000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-229,STATE_54150000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-230,STATE_77515000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-231,STATE_52660000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-232,STATE_43005000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-233,STATE_52290000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-234,STATE_67285000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-235,STATE_87835000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-236,STATE_74810000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-237,STATE_29575000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-238,STATE_97760000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-239,STATE_29980000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-240,STATE_59630000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-241,STATE_41120000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-242,STATE_65995000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-243,STATE_46630000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-244,STATE_54810000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-245,STATE_40470000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-246,STATE_39160000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-247,STATE_58115000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-248,STATE_29765000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-249,STATE_72155000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-250,STATE_92020000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-251,STATE_78350000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-252,STATE_43360000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-253,STATE_34770000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-254,STATE_95660000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-255,STATE_53500000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-256,STATE_32045000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-257,STATE_76250000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-258,STATE_30615000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-259,STATE_56325000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-260,STATE_42315000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-261,STATE_70660000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-262,STATE_58090000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-263,STATE_79095000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-264,STATE_44640000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-265,STATE_59120000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-266,STATE_40020000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-267,STATE_16325000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-268,STATE_20170000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-269,STATE_28955000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-270,STATE_91215000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-271,STATE_69115000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-272,STATE_83040000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-273,STATE_63290000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-274,STATE_87890000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-275,STATE_70330000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-276,STATE_50445000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-277,STATE_27915000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-278,STATE_78640000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-279,STATE_22265000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-280,STATE_52560000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-281,STATE_88190000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-282,STATE_68765000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-283,STATE_75455000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-284,STATE_33540000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-285,STATE_15965000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-286,STATE_69285000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-287,STATE_24140000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-288,STATE_97935000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-289,STATE_61935000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-290,STATE_95620000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-291,STATE_78090000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-292,STATE_43240000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-293,STATE_17885000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-294,STATE_71820000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-295,STATE_69310000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-296,STATE_52305000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-297,STATE_42880000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-298,STATE_66175000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-299,STATE_64070000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-300,STATE_20740000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-301,STATE_32815000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-302,STATE_64460000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-303,STATE_65220000,posterior.trees,,sample,bayesian,years,Kolipakam2018
posterior-304,STATE_79155000,posterior.trees,,sample,bayesian,years,Kolipakam2018
