ID,Name,Description,Nexus_File
568,char_567_fly,,data.nex
569,char_568_walk,,data.nex
570,char_569_walk,,data.nex
571,char_570_walk,,data.nex
572,char_571_walk,,data.nex
573,char_572_walk,,data.nex
574,char_573_walk,,data.nex
575,char_574_come,,data.nex
576,char_575_come,,data.nex
577,char_576_lie,,data.nex
578,char_577_lie,,data.nex
579,char_578_lie,,data.nex
580,char_579_lie,,data.nex
581,char_580_lie,,data.nex
582,char_581_lie,,data.nex
583,char_582_lie,,data.nex
584,char_583_lie,,data.nex
585,char_584_lie,,data.nex
586,char_585_lie,,data.nex
587,char_586_lie,,data.nex
588,char_587_lie,,data.nex
589,char_588_lie,,data.nex
590,char_589_lie,,data.nex
591,char_590_sit,,data.nex
592,char_591_sit,,data.nex
593,char_592_sit,,data.nex
594,char_593_sit,,data.nex
595,char_594_sit,,data.nex
596,char_595_sit,,data.nex
597,char_596_sit,,data.nex
598,char_597_sit,,data.nex
599,char_598_sit,,data.nex
600,char_599_sit,,data.nex
601,char_600_sit,,data.nex
602,char_601_stand,,data.nex
603,char_602_stand,,data.nex
604,char_603_stand,,data.nex
605,char_604_stand,,data.nex
606,char_605_stand,,data.nex
607,char_606_stand,,data.nex
608,char_607_stand,,data.nex
609,char_608_give,,data.nex
610,char_609_give,,data.nex
611,char_610_give,,data.nex
612,char_611_give,,data.nex
613,char_612_say,,data.nex
614,char_613_say,,data.nex
615,char_614_say,,data.nex
616,char_615_say,,data.nex
617,char_616_say,,data.nex
618,char_617_say,,data.nex
619,char_618_say,,data.nex
620,char_619_say,,data.nex
621,char_620_say,,data.nex
622,char_621_say,,data.nex
623,char_622_say,,data.nex
624,char_623_say,,data.nex
625,char_624_say,,data.nex
626,char_625_say,,data.nex
627,char_626_say,,data.nex
628,char_627_sun,,data.nex
629,char_628_sun,,data.nex
630,char_629_sun,,data.nex
631,char_630_sun,,data.nex
632,char_631_sun,,data.nex
633,char_632_sun,,data.nex
634,char_633_sun,,data.nex
635,char_634_moon,,data.nex
636,char_635_moon,,data.nex
637,char_636_moon,,data.nex
638,char_637_moon,,data.nex
639,char_638_moon,,data.nex
640,char_639_moon,,data.nex
641,char_640_moon,,data.nex
642,char_641_moon,,data.nex
643,char_642_star,,data.nex
644,char_643_star,,data.nex
645,char_644_star,,data.nex
646,char_645_star,,data.nex
647,char_646_star,,data.nex
648,char_647_star,,data.nex
649,char_648_star,,data.nex
650,char_649_water,,data.nex
651,char_650_water,,data.nex
652,char_651_water,,data.nex
653,char_652_water,,data.nex
654,char_653_water,,data.nex
655,char_654_water,,data.nex
656,char_655_water,,data.nex
657,char_656_water,,data.nex
658,char_657_rain,,data.nex
659,char_658_rain,,data.nex
660,char_659_rain,,data.nex
661,char_660_rain,,data.nex
662,char_661_rain,,data.nex
663,char_662_rain,,data.nex
664,char_663_rain,,data.nex
665,char_664_rain,,data.nex
666,char_665_stone,,data.nex
667,char_666_stone,,data.nex
668,char_667_stone,,data.nex
669,char_668_stone,,data.nex
670,char_669_stone,,data.nex
671,char_670_stone,,data.nex
672,char_671_stone,,data.nex
673,char_672_stone,,data.nex
674,char_673_sand,,data.nex
675,char_674_sand,,data.nex
676,char_675_sand,,data.nex
677,char_676_sand,,data.nex
678,char_677_sand,,data.nex
679,char_678_sand,,data.nex
680,char_679_sand,,data.nex
681,char_680_sand,,data.nex
682,char_681_earth,,data.nex
683,char_682_earth,,data.nex
684,char_683_earth,,data.nex
685,char_684_earth,,data.nex
686,char_685_earth,,data.nex
687,char_686_earth,,data.nex
688,char_687_earth,,data.nex
689,char_688_earth,,data.nex
690,char_689_earth,,data.nex
691,char_690_cloud,,data.nex
692,char_691_cloud,,data.nex
693,char_692_cloud,,data.nex
694,char_693_cloud,,data.nex
695,char_694_cloud,,data.nex
696,char_695_cloud,,data.nex
697,char_696_cloud,,data.nex
698,char_697_cloud,,data.nex
699,char_698_cloud,,data.nex
700,char_699_cloud,,data.nex
701,char_700_cloud,,data.nex
702,char_701_smoke,,data.nex
703,char_702_smoke,,data.nex
704,char_703_smoke,,data.nex
705,char_704_smoke,,data.nex
706,char_705_ashes,,data.nex
707,char_706_ashes,,data.nex
708,char_707_ashes,,data.nex
709,char_708_ashes,,data.nex
710,char_709_ashes,,data.nex
711,char_710_ashes,,data.nex
712,char_711_ashes,,data.nex
713,char_712_ashes,,data.nex
714,char_713_burn,,data.nex
715,char_714_burn,,data.nex
716,char_715_burn,,data.nex
717,char_716_burn,,data.nex
718,char_717_burn,,data.nex
719,char_718_burn,,data.nex
720,char_719_burn,,data.nex
721,char_720_burn,,data.nex
722,char_721_burn,,data.nex
723,char_722_burn,,data.nex
724,char_723_burn,,data.nex
725,char_724_burn,,data.nex
726,char_725_burn,,data.nex
727,char_726_road,,data.nex
728,char_727_road,,data.nex
729,char_728_road,,data.nex
730,char_729_road,,data.nex
731,char_730_road,,data.nex
732,char_731_road,,data.nex
733,char_732_road,,data.nex
734,char_733_road,,data.nex
735,char_734_road,,data.nex
736,char_735_road,,data.nex
737,char_736_road,,data.nex
738,char_737_road,,data.nex
739,char_738_mountain,,data.nex
740,char_739_mountain,,data.nex
741,char_740_mountain,,data.nex
742,char_741_mountain,,data.nex
743,char_742_mountain,,data.nex
744,char_743_mountain,,data.nex
745,char_744_mountain,,data.nex
746,char_745_mountain,,data.nex
747,char_746_mountain,,data.nex
748,char_747_mountain,,data.nex
749,char_748_mountain,,data.nex
750,char_749_mountain,,data.nex
751,char_750_mountain,,data.nex
752,char_751_mountain,,data.nex
753,char_752_red,,data.nex
754,char_753_red,,data.nex
755,char_754_red,,data.nex
756,char_755_red,,data.nex
757,char_756_red,,data.nex
758,char_757_red,,data.nex
759,char_758_green,,data.nex
760,char_759_green,,data.nex
761,char_760_green,,data.nex
762,char_761_green,,data.nex
763,char_762_green,,data.nex
764,char_763_green,,data.nex
765,char_764_green,,data.nex
766,char_765_green,,data.nex
767,char_766_green,,data.nex
768,char_767_yellow,,data.nex
769,char_768_yellow,,data.nex
770,char_769_yellow,,data.nex
771,char_770_yellow,,data.nex
772,char_771_yellow,,data.nex
773,char_772_yellow,,data.nex
774,char_773_yellow,,data.nex
775,char_774_yellow,,data.nex
776,char_775_yellow,,data.nex
777,char_776_yellow,,data.nex
778,char_777_yellow,,data.nex
779,char_778_yellow,,data.nex
780,char_779_white,,data.nex
781,char_780_white,,data.nex
782,char_781_white,,data.nex
783,char_782_white,,data.nex
784,char_783_white,,data.nex
785,char_784_white,,data.nex
786,char_785_white,,data.nex
787,char_786_white,,data.nex
788,char_787_white,,data.nex
